CODE_UIC;LIBELLE_GARE;FRET;VOYAGEURS;CODE_LIGNE;RANG;PK;COMMUNE;DEPARTEMENT;IDRESEAU;IDGAIA;X (lambert93);Y (lambert93);X (WGS84);Y (WGS84);coordonnees_geographiques
87142778;Lux;O;N;838000;2;313+603;Lux;Côte-d'Or;30000009207;d9c539b0-6667-11e3-89ff-01f464e0362d;865919.5544999987;6712038.944600001;5.203727539284982;47.487873384704606;47.4878733847, 5.20372753928
87144642;Étival-Clairefontaine;O;O;67000;1;424+125;Étival-Clairefontaine;Vosges;30000004098;e19286d6-19bf-11e5-a6ff-01fc64e0362d;987024.4240000024;6814419.651700001;6.876938197790184;48.366653447336276;48.3666534473, 6.87693819779
87144576;Granges;N;N;63000;1;5+427;Granges-sur-Vologne;Vosges;30000072399;e54800e4-6667-11e3-a7ff-01f464e0362d;981833.2792999968;6789769.005399998;6.790955578970029;48.14738634872938;48.1473863487, 6.79095557897
87144725;Rambervillers;N;N;65000;1;32+663;Rambervillers;Vosges;30000072406;e5402c90-6667-11e3-a7ff-01f464e0362d;969155.1594000012;6810584.7214;6.63354201173253;48.33983266965725;48.3398326696, 6.63354201173
87144782;Brouvelieures;N;N;65000;1;47+453;Brouvelieures;Vosges;30000008516;e53d9730-6667-11e3-a7ff-01f464e0362d;977358.1807999983;6799919.227000002;6.73730842849158;48.24053259252742;48.2405325925, 6.73730842849
87144709;Deinvillers;N;N;65000;1;21+946;Deinvillers;Vosges;30000080728;e54c0792-6667-11e3-a7ff-01f464e0362d;963838.3105999976;6818977.228700001;6.566978547460487;48.41743977249906;48.4174397725, 6.56697854746
87144451;Remiremont;N;O;60000;1;27+252;Remiremont;Vosges;30000006228;c0944ac8-f312-11e3-90ff-015864e0362d;968185.5427000001;6774605.744800001;6.598352080436954;48.016831250313956;48.0168312503, 6.59835208044
87144428;Pouxeux;N;O;60000;1;15+841;Pouxeux;Vosges;30000006144;e1a440a0-19bf-11e5-a6ff-01fc64e0362d;966457.3660999984;6784218.2828;6.581041457042632;48.10394952481344;48.1039495248, 6.58104145704
87144410;Arches;N;O;60000;1;11+466;Arches;Vosges;30000002916;2951d76c-dfbc-11e3-a2ff-01a464e0362d;962455.7462000027;6785811.0528;6.528289800019222;48.11988792115844;48.1198879211, 6.52828980002
87144675;Saulxures-sur-Moselotte;N;N;61000;1;15+970;Saulxures-sur-Moselotte;Vosges;30000072404;e5400610-6667-11e3-a7ff-01f464e0362d;;;;;
87144543;Le Thillot;N;N;60000;1;49+881;Le Thillot;Vosges;30000072396;e544b540-6667-11e3-a7ff-01f464e0362d;;;;;
87146183;Bazoilles-devant-Hymont;N;N;35000;1;83+330;Bazoilles-et-Ménil;Vosges;30000003123;e552f908-6667-11e3-a7ff-01f464e0362d;930547.9602999985;6799025.385299999;6.106799571346961;48.250745082418845;48.2507450824, 6.10679957135
87164780;Stade-de-France-St-Denis;N;O;272000;1;4+180;St-Denis;Seine-St-Denis;30000008576;dffe8512-19bf-11e5-82ff-01fc64e0362d;652347.7226999998;6868935.2502;2.349772507710506;48.91864025141908;48.9186402514, 2.34977250771
87146217;St-Nabord;N;O;60000;1;23+342;St-Nabord;Vosges;30000006605;d9479482-6667-11e3-89ff-01f464e0362d;966775.7129999995;6777747.857500002;6.581372646613417;48.0456542685454;48.0456542685, 6.58137264661
87144857;Gérardmer;N;N;63000;1;17+999;Gérardmer;Vosges;30000008517;e53e08da-6667-11e3-a7ff-01f464e0362d;988368.1215000004;6781720.3517;6.873410133003637;48.07219335973412;48.0721933597, 6.873410133
87144881;Fraize;N;N;64000;1;7+443;Fraize;Vosges;30000004221;d9bf0b60-6667-11e3-89ff-01f464e0362d;997373.8517000005;6794401.2784;7.0028002745914515;48.18211918768937;48.1821191877, 7.00280027459
87146233;Maxonchamp;N;N;60000;1;36+575;Rupt-sur-Moselle;Vosges;30000008518;e53d7ac6-6667-11e3-a7ff-01f464e0362d;;;;;
87182063;Mulhouse-Ville;O;O;115000;1;108+316;Mulhouse;Haut-Rhin;30000005715;c0eede40-f312-11e3-90ff-015864e0362d;1025360.3605000004;6746947.3398;7.3436780880665244;47.74235758221867;47.7423575822, 7.34367808807
87182147;Blotzheim;N;N;135000;1;17+102;Blotzheim;Haut-Rhin;30000072339;e553f10c-6667-11e3-a7ff-01f464e0362d;1037928.5002000034;6732587.250799999;7.500195923361914;47.606976128609965;47.6069761286, 7.50019592336
87182352;Turckheim;O;O;119000;1;5+871;Turckheim;Haut-Rhin;30000007050;c0bac262-f312-11e3-90ff-015864e0362d;1018488.7994000018;6784768.899700001;7.279459288051582;48.0856031762113;48.0856031762, 7.27945928805
87182105;Sierentz;N;O;115000;1;124+876;Sierentz;Haut-Rhin;30000006855;29d695f8-dfbc-11e3-a2ff-01a464e0362d;1034561.5314000025;6737868.523200002;7.459421375280683;47.65615487596274;47.6561548759, 7.45942137528
87182212;Meyenheim;N;N;121000;1;21+525;Meyenheim;Haut-Rhin;30000080806;e5492cb2-6667-11e3-a7ff-01f464e0362d;1024943.6383000016;6765961.2828;7.352102645595344;47.91343087820989;47.9134308782, 7.3521026456
87182154;Huningue;O;N;136000;1;2+374;Huningue;Haut-Rhin;30000008562;d945d0de-6667-11e3-89ff-01f464e0362d;1044092.7641000003;6731590.804400001;7.581333947543048;47.59483283520928;47.5948328352, 7.58133394754
87182022;Colmar-Nord;N;N;129000;1;0+973;Colmar;Haut-Rhin;30000080802;e54c2944-6667-11e3-a7ff-01f464e0362d;1023848.0402999967;6784810.6316;7.351356525844538;48.08334385216329;48.0833438521, 7.35135652584
87182071;Rixheim;N;O;125000;1;10+792;;;30000006266;2930c89a-dfbc-11e3-a2ff-01a464e0362d;1029220.8950000033;6748266.9725;7.396091642310116;47.752294752995354;47.752294753, 7.39609164231
87182238;Altkirch;O;O;134000;1;0+000;;;30000002853;d9d22182-6667-11e3-89ff-01f464e0362d;1017303.816200003;6733653.550500002;7.22683753745718;47.62681296051255;47.6268129605, 7.22683753746
87182014;Colmar;O;O;119000;1;0-428;;;30000003771;d990559e-6667-11e3-89ff-01f464e0362d;;;;;
87182584;Willer-sur-Thur;N;O;130000;1;19+575;Willer-sur-Thur;Haut-Rhin;30000007356;d98ee7d0-6667-11e3-89ff-01f464e0362d;1004235.3056000024;6757002.511999998;7.069077935970574;47.84285171581116;47.8428517158, 7.06907793597
87182667;Lutterbach (Haut-Rhin);N;O;130000;1;0+000;Lutterbach;Haut-Rhin;30000005281;d943a6c0-6667-11e3-89ff-01f464e0362d;1020274.8025000021;6748421.3277;7.276982614409168;47.758101692721695;47.7581016927, 7.27698261441
87182964;Mulhouse-Musées;N;N;115000;1;104+000;Mulhouse;Haut-Rhin;30000005713;d97efeae-6667-11e3-89ff-01f464e0362d;1021646.1061000004;6747770.202500001;7.294786654432303;47.751580345623765;47.7515803456, 7.29478665443
87182675;Richwiller;O;N;115000;1;98+783;Richwiller;Haut-Rhin;30000006250;29e636e8-dfbc-11e3-a2ff-01a464e0362d;1018979.7361000031;6751540.413199998;7.261967784823673;47.786763386242406;47.7867633862, 7.26196778482
87182592;Moosch;N;O;130000;1;22+002;Moosch;Haut-Rhin;30000005667;c0f3be92-f312-11e3-90ff-015864e0362d;1002764.8224999979;6758927.248;7.05076456902281;47.86083143899345;47.860831439, 7.05076456902
87182667;Lutterbach (Haut-Rhin);N;O;125000;1;0+000;;;30000005281;d943a6c0-6667-11e3-89ff-01f464e0362d;1020443.1394999996;6748338.340300001;7.279166207923253;47.75727382295904;47.7572738229, 7.27916620792
87182709;Bollwiller;N;O;122000;1;0+000;;;30000003279;d9a7ad5e-6667-11e3-89ff-01f464e0362d;1018973.2529999986;6759339.3389;7.267507504298965;47.856855094575494;47.8568550945, 7.2675075043
87182519;Kirchberg;N;N;131000;1;24+212;Wegscheid;Haut-Rhin;30000080816;e53f4efe-6667-11e3-a7ff-01f464e0362d;;;;;
87182790;Lautenbach;N;N;122000;1;13+031;Lautenbach;Haut-Rhin;30000080821;e54fe2e8-6667-11e3-a7ff-01f464e0362d;;;;;
87182527;Oberbruck;N;N;131000;1;25+584;Oberbruck;Haut-Rhin;30000080817;e53f818c-6667-11e3-a7ff-01f464e0362d;;;;;
87185454;Fresne-St-Mamès;N;N;847000;1;22+704;Fresne-St-Mamès;Haute-Saône;30000008536;e54a10fa-6667-11e3-a7ff-01f464e0362d;914480.4179999977;6721173.5658;5.852592513918375;47.556064121531385;47.5560641215, 5.85259251392
87184408;Meroux;O;O;854000;1;449+112;Meroux;Territoire-de-Belfort;30000005458;d9cd2a30-6667-11e3-89ff-01f464e0362d;992236.6432999969;6728151.862;6.889871237417865;47.58894842207403;47.588948422, 6.88987123742
87185579;Gray;O;N;851000;1;0+000;Arc-lès-Gray;Haute-Saône;30000004358;d9aaa032-6667-11e3-89ff-01f464e0362d;894229.9667999968;6708886.719799999;5.578129365226147;47.451795554751904;47.4517955547, 5.57812936523
87185157;Grattery;N;N;1000;1;372+155;Grattery;Haute-Saône;30000008533;e5499846-6667-11e3-a7ff-01f464e0362d;931242.4306000024;6734657.567600001;6.082306710726706;47.67168058196465;47.6716805819, 6.08230671073
87185249;Lure;O;O;857000;1;485+349;Lure;Haute-Saône;30000005276;296822f6-dfbc-11e3-a2ff-01a464e0362d;961960.4349000007;6737191.813099999;6.492747931963799;47.68296315032065;47.6829631503, 6.49274793196
87185249;Lure;O;O;1000;1;410+969;Lure;Haute-Saône;30000005276;296822f6-dfbc-11e3-a2ff-01a464e0362d;961947.5165000036;6737192.390000001;6.492576254044321;47.68297347919718;47.6829734792, 6.49257625404
87184002;Belfort;O;O;852000;1;501+653;;;30000003159;29c19d14-dfbc-11e3-a2ff-01a464e0362d;989437.3382999972;6732551.4531;6.855527129842903;47.6297372958143;47.6297372958, 6.85552712984
87271460;Roissy-Aéroport-Charles-de-Gaulle 1;N;O;76000;1;27+360;Roissy-en-France;Val-d'Oise;30000006279;d971adf4-6667-11e3-89ff-01f464e0362d;667514.7546999976;6878859.738400001;2.555963637162915;49.008827418225586;49.0088274182, 2.55596363716
87271353;Neuilly-sur-Marne;O;N;957000;1;10+517;Neuilly-sur-Marne;Seine-St-Denis;30000005766;e02c3e48-19bf-11e5-82ff-01fc64e0362d;664881.8083000034;6862325.966699999;2.5213450426862964;48.860010560437516;48.8600105604, 2.52134504269
87271411;Aulnay-sous-Bois;N;O;76000;1;14+420;Aulnay-sous-Bois;Seine-St-Denis;30000002992;d98e2e5e-6667-11e3-89ff-01f464e0362d;662966.2502000034;6870376.0918999985;2.494534649817342;48.9322956659189;48.9322956659, 2.49453464982
87271478;Le Blanc-Mesnil;O;O;229000;1;13+172;Le Blanc-Mesnil;Seine-St-Denis;30000003244;d97c28de-6667-11e3-89ff-01f464e0362d;661707.25;6870367.860599998;2.4773520755237928;48.93214794166505;48.9321479416, 2.47735207552
87271411;Aulnay-sous-Bois;N;O;958000;1;7+871;Sevran;Seine-St-Denis;30000002992;d98e2e5e-6667-11e3-89ff-01f464e0362d;664305.4686999992;6870296.269499999;2.5128195921237393;48.93165356664684;48.9316535666, 2.51281959212
87271734;Villers-Cotterêts;O;O;233000;1;99+340;Villers-Cotterêts;Aisne;30000007271;d9922608-6667-11e3-89ff-01f464e0362d;707233.1667999998;6904300.293499999;3.09930750077685;49.23834221613569;49.2383422161, 3.09930750078
87271361;Bry-sur-Marne;O;N;957000;1;13+114;Bry-sur-Marne;Val-de-Marne;30000003430;29af11f0-dfbc-11e3-a2ff-01a464e0362d;665079.9528999999;6859855.191300001;2.524248552217098;48.83780138207766;48.8378013821, 2.52424855222
87271692;Boissy-Lévignen;N;N;227000;1;61+011;Boissy-Fresnoy;Oise;30000008581;e54a6d2c-6667-11e3-a7ff-01f464e0362d;691549.4774999991;6898820.356600001;2.8840893219827652;49.189061977085636;49.1890619771, 2.88408932198
87271387;Valenton;O;N;990000;3;81+371;Valenton;Val-de-Marne;30000007086;e53cddda-6667-11e3-a7ff-01f464e0362d;660223.7308000028;6851128.054000001;2.4589039781955724;48.75903275384466;48.7590327538, 2.4589039782
87271759;Pisseleux;N;N;233000;1;101+382;Villers-Cotterêts;Aisne;30000008585;e54a20d2-6667-11e3-a7ff-01f464e0362d;;;;;
87286336;Bac-St-Maur;N;N;294000;1;26+153;Sailly-sur-la-Lys;Pas-de-Calais;30000008025;d977ef28-6667-11e3-89ff-01f464e0362d;685899.0731000006;7062647.120299999;2.8009210435070555;50.66055762796828;50.660557628, 2.80092104351
87286617;Cappelle-Huquinville;N;N;267000;1;16+461;Templeuve;Nord;30000003478;e54020b0-6667-11e3-a7ff-01f464e0362d;713769.7648999989;7046213.167199999;3.193834036619562;50.5130726679301;50.5130726679, 3.19383403662
87286815;Nomain-Ouvignies;N;O;268000;1;249+993;Nomain;Nord;30000005819;d992debe-6667-11e3-89ff-01f464e0362d;716395.6651000008;7045466.057300001;3.230767343182578;50.50630334669699;50.5063033467, 3.23076734318
87286542;Tourcoing;O;O;278000;1;12+396;Tourcoing;Nord;30000007008;e1363b94-19bf-11e5-a6ff-01fc64e0362d;711910.613499999;7068895.182799999;3.1683439537032565;50.71667041877195;50.7166704188, 3.1683439537
87286583;Orchies;N;O;267000;1;22+085;Orchies;Nord;30000005865;d9cd7efe-6667-11e3-89ff-01f464e0362d;717718.9600000009;7042231.1677;3.2492487476484255;50.47723062459998;50.4772306246, 3.24924874765
87286823;Fives;N;N;272000;1;249+100;Lille;Nord;30000004156;e547e4d2-6667-11e3-a7ff-01f464e0362d;706275.9321999997;7058597.5830999985;3.088540575903116;50.624344409581894;50.6243444096, 3.0885405759
87286732;Roubaix;N;O;278000;1;9+810;Roubaix;Nord;30000006310;d9d98b7e-6667-11e3-89ff-01f464e0362d;711556.3583000004;7066587.931899998;3.1632695164923303;50.69597348869033;50.6959734887, 3.16326951649
87286633;Roncq;O;N;268000;1;283+384;Roncq;Nord;30000008065;e53d9926-6667-11e3-a7ff-01f464e0362d;708383.2883000001;7072519.637499999;3.118565945703599;50.749249877310234;50.7492498773, 3.1185659457
87286575;Landas;N;O;267000;1;25+172;Landas;Nord;30000004846;29455c98-dfbc-11e3-a2ff-01a464e0362d;720630.5273000002;7041296.57;3.2901564783084076;50.468752121849114;50.4687521218, 3.29015647831
87286559;Beaucamp-Erquinghem;N;N;293000;1;235+338;Erquinghem-le-Sec;Nord;30000080932;e54019a0-6667-11e3-a7ff-01f464e0362d;;;;;
87272146;Les Grésillons;N;O;962000;1;12+731;Gennevilliers;Hauts-de-Seine;30000005081;e1c82250-19bf-11e5-a6ff-01fc64e0362d;649733.0178000033;6869121.912300002;2.314073814725131;48.92011985084626;48.9201198508, 2.31407381473
87275990;Le Petit-Thérain;N;N;329000;1;63+000;St-Leu-d'Esserent;Oise;30000008590;e53e47c0-6667-11e3-a7ff-01f464e0362d;658949.1683000028;6903748.647700001;2.4364574226044264;49.23210693332333;49.2321069333, 2.4364574226
87272203;Pont-l'Évêque-sur-Oise;N;N;242000;1;104+800;Pont-l'Évêque;Oise;30000006085;e0000d04-19bf-11e5-82ff-01fc64e0362d;698911.171099998;6940514.987;2.9849562282907396;49.563892957937206;49.5638929579, 2.98495622829
87272047;Compans;N;O;229000;1;29+107;Compans;Seine-et-Marne;30000003786;c00f6f9c-f312-11e3-90ff-015864e0362d;675497.6669000015;6876888.799600001;2.6651936767040407;48.99145892447891;48.9914589245, 2.6651936767
87272062;Choisy-au-Bac;N;N;242000;1;87+130;Clairoix;Oise;30000003714;e170a79a-19bf-11e5-a6ff-01fc64e0362d;690002.8721000031;6926982.909499999;2.8622013983666963;49.44219764983544;49.4421976498, 2.86220139837
87272195;Longueil-Annel;N;O;242000;1;90+141;Longueil-Annel;Oise;30000005219;28fcece4-dfbc-11e3-a2ff-01a464e0362d;690072.1787;6929742.192299999;2.8630907617587185;49.46699872833922;49.4669987283, 2.86309076176
87271874;Crouy;O;O;229000;1;108+844;Crouy;Aisne;30000003894;290105c2-dfbc-11e3-a2ff-01a464e0362d;725917.1155000031;6922754.124499999;3.3569712477697857;49.4037404923536;49.4037404923, 3.35697124777
87276006;Creil;O;O;272000;1;50+253;Creil;Oise;30000003875;29018916-dfbc-11e3-a2ff-01a464e0362d;661368.4228999987;6907317.141899999;2.469338512801428;49.26433696531956;49.2643369653, 2.4693385128
87272302;Émeville;N;N;233000;1;91+500;Éméville;Oise;30000080917;e54dd12a-6667-11e3-a7ff-01f464e0362d;;;;;
87271817;Soissons;O;O;317000;1;102+679;;;30000006865;29646314-dfbc-11e3-a2ff-01a464e0362d;;;;;
87286955;Tourcoing-Frontière (IE);N;N;278000;1;13+274;Tourcoing;Nord;30000007009;e53e636e-6667-11e3-a7ff-01f464e0362d;712772.0952000022;7068990.4004999995;3.1805231242507213;50.717507743160766;50.7175077431, 3.18052312425
87287284;Les Attaques;N;N;295000;1;97+647;Les Attaques;Pas-de-Calais;30000008052;e545b068-6667-11e3-a7ff-01f464e0362d;624691.0097000003;7090320.790600002;1.931552637244473;50.9044409089129;50.9044409089, 1.93155263724
87287185;Deûlémont;N;O;296000;1;14+849;Quesnoy-sur-Deûle;Nord;30000003940;d9d6ae5a-6667-11e3-89ff-01f464e0362d;699568.5860000029;7068885.5759;2.993902419598765;50.716697992014026;50.716697992, 2.9939024196
87287169;Marquette;N;O;296000;1;8+102;Marquette-lez-Lille;Nord;30000005383;dff130f4-19bf-11e5-82ff-01fc64e0362d;703600.7377000004;7063958.120900001;3.0508477630522597;50.67247143779372;50.6724714378, 3.05084776305
87287011;Offekerque;N;N;304000;1;31+895;Offekerque;Pas-de-Calais;30000008058;d9d3bf5a-6667-11e3-89ff-01f464e0362d;630649.3049999997;7095575.274;2.0151471552314195;50.95226577997996;50.95226578, 2.01514715523
87287292;Nortkerque;N;O;295000;1;90+712;Nortkerque;Pas-de-Calais;30000005823;d9aa5264-6667-11e3-89ff-01f464e0362d;631133.3207999989;7087834.0086;2.023379597770227;50.88288290487031;50.8828829049, 2.02337959777
87287250;Lille-Porte-de-Douai;N;O;289000;1;4+347;Lille;Nord;30000005173;e18b3758-19bf-11e5-a6ff-01fc64e0362d;705337.5872000009;7057229.6591;3.075284054981672;50.61207675491873;50.6120767549, 3.07528405498
87345603;Montigny-en-Gohelle;N;N;285000;1;220+449;Montigny-en-Gohelle;Pas-de-Calais;30000081011;e5489ad2-6667-11e3-a7ff-01f464e0362d;694960.8320999965;7035886.346999999;2.9291949384085902;50.42050604411802;50.4205060441, 2.92919493841
87381111;Pont-Cardinet;N;O;973000;1;1+525;Paris-17;Paris;30000006057;2950fa66-dfbc-11e3-a2ff-01a464e0362d;649701.3515999988;6865496.901500002;2.314071416178038;48.88751952557368;48.8875195256, 2.31407141618
87381038;Avenue-Foch;N;O;962000;1;5+320;Paris-16;Paris;30000003023;e035f4f8-19bf-11e5-82ff-01fc64e0362d;646856.5050999969;6863680.452300001;2.2755053026992997;48.87095631866803;48.8709563186, 2.2755053027
87381053;Passy;N;N;971000;1;3+773;Paris-16;Paris;30000008135;e5484398-6667-11e3-a7ff-01f464e0362d;646078.046099998;6862046.7179000005;2.2651006163434357;48.8561998296026;48.8561998296, 2.26510061634
87491423;Le Pérat;N;N;579000;1;10+359;Salignac-sur-Charente;Charente-Maritime;30000004981;e54610f0-6667-11e3-a7ff-01f464e0362d;434842.83879999816;6513583.6435;-0.40676883654467666;45.670320744523025;45.6703207445, -0.406768836545
87491308;Fontcouverte;N;N;500000;1;483+703;Fontcouverte;Charente-Maritime;30000004191;d9975352-6667-11e3-89ff-01f464e0362d;421209.9949999973;6525703.651700001;-0.5887627956535001;45.7739166277457;45.7739166277, -0.588762795654
87671081;Castelnau-Rivière-Basse;N;N;652000;1;203+410;Castelnau-Rivière-Basse;Hautes-Pyrénées;30000009116;d9d422b4-6667-11e3-89ff-01f464e0362d;456324.65940000117;6282282.517299999;-0.017549713994554204;43.59768866706062;43.597688667, -0.0175497139946
87671248;Séméac-Mercadieu;N;N;650000;1;154+162;Tarbes;Hautes-Pyrénées;30000009126;e540b528-6667-11e3-a7ff-01f464e0362d;463568.9452999979;6241434.732099999;0.09070546741981098;43.23290822956624;43.2329082295, 0.0907054674198
87645689;St-Étienne-Menet;N;N;721000;1;468+307;St-Étienne-de-Chomeil;Cantal;30000008242;d9c23a6c-6667-11e3-89ff-01f464e0362d;668468.9610999972;6470953.268100001;2.597431782632249;45.337239446904434;45.3372394469, 2.59743178263
87671123;Lannemezan;O;O;667000;1;120+454;Lannemezan;Hautes-Pyrénées;30000004861;d9a90dd2-6667-11e3-89ff-01f464e0362d;487249.3616999984;6227382.858800001;0.3875876109403353;43.114037900153804;43.1140379001, 0.38758761094
87671172;Tournay;N;O;650000;1;138+617;Tournay;Hautes-Pyrénées;30000007012;e197e716-19bf-11e5-a6ff-01fc64e0362d;475427.7203999981;6235503.135899998;0.23905708698507502;43.183416941481084;43.1834169415, 0.239057086985
87671263;Roquefort (Landes);O;N;642000;1;153+458;Roquefort;Landes;30000006296;d9a4dd3a-6667-11e3-89ff-01f464e0362d;433573.503700003;6332312.937899999;-0.32504553826493954;44.03932524650786;44.0393252465, -0.325045538265
87645655;Condat-St-Amandin;N;N;721000;1;485+867;St-Amandin;Cantal;30000081395;d9a263ce-6667-11e3-89ff-01f464e0362d;676840.0970000029;6469746.0298000015;2.704365640079677;45.32670230335109;45.3267023033, 2.70436564008
87671255;St-Avit;N;N;642000;1;165+783;St-Avit;Landes;30000006382;e17a647c-19bf-11e5-a6ff-01fc64e0362d;426864.5332000032;6322170.4659;-0.40321992606196566;43.94555549490529;43.9455554949, -0.403219926062
87671214;Eauze;N;N;643000;1;189+178;Eauze;Gers;30000009124;c06ecb0a-f312-11e3-90ff-015864e0362d;467744.0996999964;6311132.509599999;0.11066714118181446;43.86095377650346;43.8609537765, 0.110667141182
87697300;Épinay-Villetaneuse TT;N;O;960000;1;46+970;Montmagny;Val-d'Oise;30000171221;35208e16-0d53-11e6-8dff-016064e0362d;650838.8502999991;6873439.227400001;2.328662032747888;48.95902745317701;48.9590274532, 2.32866203275
87697334;Stains-Cerisaie TT;N;O;960000;1;51+746;Stains;Seine-St-Denis;30000171224;3520943a-0d53-11e6-8dff-016064e0362d;655448.1497000009;6872919.207199998;2.3916580869900024;48.95468724360871;48.9546872436, 2.39165808699
87696898;Entrains;O;N;753000;1;252+022;Entrains-sur-Nohain;Nièvre;30000004046;c0f059c2-f312-11e3-90ff-015864e0362d;719674.8311000019;6707178.429000001;3.2611725445000626;47.46467046023842;47.4646704602, 3.2611725445
87696880;Étais (GS);O;N;753000;1;244+165;Étais-la-Sauvin;Yonne;30000004090;e53ee868-6667-11e3-a7ff-01f464e0362d;725937.7431999967;6710979.1296;3.3445284566938525;47.498666659413956;47.4986666594, 3.34452845669
87696849;Lucy-sur-Yonne;N;N;753000;1;215+446;Crain;Yonne;30000009198;e53fcd94-6667-11e3-a7ff-01f464e0362d;743859.2568999976;6714519.7086;3.582918431997019;47.52958940830208;47.5295894083, 3.582918432
